"Toxicant","strain1","strain2","Relative.Potency.Estimate","SE","t.value","p.value","p...0.05"
"Lead(II) nitrate","strainCB4856","strainPD1074",0.333577396072759,0.0330034218623857,-20.1925305414094,"<< 0.00001","T"
"Lead(II) nitrate","strainCB4856","strainRC301",0.667142499084371,0.0465718939384142,-7.14717553371984,"<< 0.00001","T"
"Lead(II) nitrate","strainCB4856","strainXZ1516",0.315971475419844,0.0268130692954382,-25.5110117026599,"<< 0.00001","T"
"Lead(II) nitrate","strainECA248","strainECA36",0.381472468297163,0.0312057318043228,-19.8209590334669,"<< 0.00001","T"
"Lead(II) nitrate","strainECA248","strainECA396",0.826568676959887,0.056852832769037,-3.05053089869195,"0.00231","T"
"Lead(II) nitrate","strainECA248","strainMY16",1.08358404122432,0.0686553160145429,1.21744456331129,"0.223556","F"
"Lead(II) nitrate","strainECA248","strainPD1074",0.391443173569113,0.0389435119822886,-15.6266550050149,"<< 0.00001","T"
"Lead(II) nitrate","strainECA248","strainRC301",0.782871921595832,0.0555130705196272,-3.91129649957662,"0.000094","T"
"Lead(II) nitrate","strainECA248","strainXZ1516",0.370783148234303,0.0318130219973415,-19.7785941812846,"<< 0.00001","T"
"Lead(II) nitrate","strainECA36","strainECA396",2.16678461921399,0.183275371073166,6.36629249408634,"<< 0.00001","T"
"Lead(II) nitrate","strainECA36","strainMY16",2.84053013330499,0.230591043088163,7.98179369266,"<< 0.00001","T"
"Lead(II) nitrate","strainECA36","strainPD1074",1.02613741777082,0.112617079699425,0.232091063279065,"0.816487","F"
"Lead(II) nitrate","strainECA36","strainRC301",2.05223702011959,0.178089980900243,5.9084571450934,"<< 0.00001","T"
"Lead(II) nitrate","strainECA36","strainXZ1516",0.97197879021106,0.0965518433979952,-0.290219314337005,"0.771674","F"
"Lead(II) nitrate","strainECA396","strainMY16",1.3109425404429,0.089304667223488,3.4818173574821,"0.000507","T"
"Lead(II) nitrate","strainECA396","strainPD1074",0.473576103813705,0.0477538956075878,-11.0236848635789,"<< 0.00001","T"
"Lead(II) nitrate","strainECA396","strainRC301",0.947134755305789,0.0704843136724839,-0.75002850903617,"0.453312","F"
"Lead(II) nitrate","strainECA396","strainXZ1516",0.448581174885601,0.0398511589619006,-13.8369583088306,"<< 0.00001","T"
"Lead(II) nitrate","strainMY16","strainPD1074",0.361248559112062,0.0358309457045994,-17.8268094332198,"<< 0.00001","T"
"Lead(II) nitrate","strainMY16","strainRC301",0.722483805419724,0.0508050552617081,-5.4623736388186,"<< 0.00001","T"
"Lead(II) nitrate","strainMY16","strainXZ1516",0.342182178887907,0.0291800493699309,-22.5434101489202,"<< 0.00001","T"
"Lead(II) nitrate","strainPD1074","strainRC301",1.99996314779931,0.205009080782173,4.877652950709,"0.000001","T"
"Lead(II) nitrate","strainPD1074","strainXZ1516",0.947220882289414,0.107595924499198,-0.490530825923423,"0.623804","F"
"Lead(II) nitrate","strainRC301","strainXZ1516",0.473619168099025,0.0428344650084087,-12.2887219858505,"<< 0.00001","T"
"2,4-D","strainCB4856","strainECA248",1.81560079854887,0.149290258168336,5.46318834568041,"<< 0.00001","T"
"2,4-D","strainCB4856","strainECA36",1.47042932837937,0.123124462182561,3.82076250357017,"0.000135","T"
"2,4-D","strainCB4856","strainECA396",2.79886128147722,0.219408663788892,8.19867935209717,"<< 0.00001","T"
"2,4-D","strainCB4856","strainMY16",1.72896103918033,0.137524960330179,5.30057261918271,"<< 0.00001","T"
"2,4-D","strainCB4856","strainPD1074",2.30994411844447,0.181011881484197,7.23678527455574,"<< 0.00001","T"
"2,4-D","strainCB4856","strainRC301",1.95103417223476,0.153754421710162,6.18541022532367,"<< 0.00001","T"
"2,4-D","strainCB4856","strainXZ1516",1.17441197931471,0.0996820753324616,1.74968246530794,"0.080249","F"
"2,4-D","strainECA248","strainECA36",0.809885812759402,0.0547133151231826,-3.47473346867341,"0.000517","T"
"2,4-D","strainECA248","strainECA396",1.54156204586065,0.0899230923845466,6.02250246849512,"<< 0.00001","T"
"2,4-D","strainECA248","strainMY16",0.952280391461722,0.0583568396681626,-0.817720918569761,"0.413565","F"
"2,4-D","strainECA248","strainPD1074",1.27227533733776,0.0746758745256855,3.64609506172044,"0.00027","T"
"2,4-D","strainECA248","strainRC301",1.07459424659547,0.0644861286317261,1.15674871756487,"0.247443","F"
"2,4-D","strainECA248","strainXZ1516",0.646844824177963,0.0453525006048478,-7.78689534451576,"<< 0.00001","T"
"2,4-D","strainECA36","strainECA396",1.90343134991872,0.118296470509027,7.6370101832394,"<< 0.00001","T"
"2,4-D","strainECA36","strainMY16",1.17582056193472,0.0758988142300646,2.31651263222344,"0.02058","T"
"2,4-D","strainECA36","strainPD1074",1.57093175024628,0.0979859005190137,5.82667248269551,"<< 0.00001","T"
"2,4-D","strainECA36","strainRC301",1.3268466117886,0.0842025537206357,3.88167101051357,"0.000105","T"
"2,4-D","strainECA36","strainXZ1516",0.798686449357676,0.057926717866492,-3.47531429462837,"0.000516","T"
"2,4-D","strainECA396","strainMY16",0.617737310034815,0.0340331657021342,-11.2320638435705,"<< 0.00001","T"
"2,4-D","strainECA396","strainPD1074",0.825315685965434,0.0429154219093793,-4.07043217245846,"0.000048","T"
"2,4-D","strainECA396","strainRC301",0.697081411339192,0.0373622630004715,-8.1076081675509,"<< 0.00001","T"
"2,4-D","strainECA396","strainXZ1516",0.419603496281483,0.027319846334288,-21.2445010347692,"<< 0.00001","T"
"2,4-D","strainMY16","strainPD1074",1.33603017424821,0.0740236126022101,4.53949979520692,"0.000006","T"
"2,4-D","strainMY16","strainRC301",1.12844311006552,0.064053026043728,2.00526217103045,"0.045001","T"
"2,4-D","strainMY16","strainXZ1516",0.679258787619343,0.045603831404514,-7.03320757275032,"<< 0.00001","T"
"2,4-D","strainPD1074","strainRC301",0.844623970188769,0.0455963648941324,-3.40764072250034,"0.000662","T"
"2,4-D","strainPD1074","strainXZ1516",0.508415753410334,0.0331739152760754,-14.8183969995303,"<< 0.00001","T"
"2,4-D","strainRC301","strainXZ1516",0.601943316025835,0.039815914180186,-9.99742671166028,"<< 0.00001","T"
"Chlorothalonil","strainCB4856","strainECA248",0.83217778829979,0.0333670662844943,-5.02957647727627,"0.000001","T"
"Chlorothalonil","strainCB4856","strainECA36",0.84846985931912,0.0318970242627263,-4.75060430191767,"0.000002","T"
"Chlorothalonil","strainCB4856","strainECA396",1.19559006707275,0.0384297001259126,5.08955486074353,"<< 0.00001","T"
"Chlorothalonil","strainCB4856","strainMY16",0.857325483125615,0.030247733539839,-4.71686636244892,"0.000003","T"
"Chlorothalonil","strainCB4856","strainPD1074",1.15103018927276,0.0380000867809824,3.97446958853652,"0.000072","T"
"Chlorothalonil","strainCB4856","strainRC301",0.89082274334148,0.0323735472231857,-3.37242180802258,"0.000755","T"
"Chlorothalonil","strainCB4856","strainXZ1516",0.904822925188788,0.0320134942385198,-2.97302987615428,"0.002973","T"
"Chlorothalonil","strainECA248","strainECA36",1.01957763262658,0.0430867349497185,0.454377261340953,"0.649591","F"
"Chlorothalonil","strainECA248","strainECA396",1.43670028674455,0.0543945259738022,8.02838666072535,"<< 0.00001","T"
"Chlorothalonil","strainECA248","strainMY16",1.03021913727979,0.0414648142988478,0.728789885853471,"0.466188","F"
"Chlorothalonil","strainECA248","strainPD1074",1.38315418346411,0.0532777362996399,7.19163782239559,"<< 0.00001","T"
"Chlorothalonil","strainECA248","strainRC301",1.07047166587023,0.0441070090094318,1.5977430220934,"0.110208","F"
"Chlorothalonil","strainECA248","strainXZ1516",1.08729521252594,0.0438718342795304,1.98977804232524,"0.046708","T"
"Chlorothalonil","strainECA36","strainECA396",1.40911318645095,0.0498443157302972,8.20782029920167,"<< 0.00001","T"
"Chlorothalonil","strainECA36","strainMY16",1.01043716958149,0.0380771277037237,0.274106010902386,"0.784022","F"
"Chlorothalonil","strainECA36","strainPD1074",1.35659525984393,0.0488084991474134,7.30600747969991,"<< 0.00001","T"
"Chlorothalonil","strainECA36","strainRC301",1.04991678084634,0.0406336277987937,1.22845986318319,"0.219373","F"
"Chlorothalonil","strainECA36","strainXZ1516",1.06641728666106,0.0403008799391484,1.64803564491262,"0.099452","F"
"Chlorothalonil","strainECA396","strainMY16",0.71707310618987,0.0235053102797344,-12.0367223594602,"<< 0.00001","T"
"Chlorothalonil","strainECA396","strainPD1074",0.96272980260777,0.0286082833915843,-1.30277643303807,"0.192753","F"
"Chlorothalonil","strainECA396","strainRC301",0.74509045188251,0.0252586185101931,-10.0919829805665,"<< 0.00001","T"
"Chlorothalonil","strainECA396","strainXZ1516",0.756800303137452,0.0248817444292358,-9.77422212313984,"<< 0.00001","T"
"Chlorothalonil","strainMY16","strainPD1074",1.3425824986286,0.0449846130280704,7.61554841907459,"<< 0.00001","T"
"Chlorothalonil","strainMY16","strainRC301",1.03907181213574,0.037935683164044,1.02994882065997,"0.303119","F"
"Chlorothalonil","strainMY16","strainXZ1516",1.05540187828082,0.0375109234571474,1.47695319589008,"0.139796","F"
"Chlorothalonil","strainPD1074","strainRC301",0.773935168376699,0.026776699086671,-8.44259521651916,"<< 0.00001","T"
"Chlorothalonil","strainPD1074","strainXZ1516",0.786098343572089,0.0264110215694087,-8.09895428943455,"<< 0.00001","T"
"Chlorothalonil","strainRC301","strainXZ1516",1.01571601303621,0.0371896124560878,0.422591471066503,"0.672624","F"
"Manganese(II) chloride","strainCB4856","strainECA248",0.892056862063237,0.115393319418287,-0.935436630828532,"0.349689","F"
"Manganese(II) chloride","strainCB4856","strainECA36",1.95166027436273,0.139723326895673,6.81103360123468,"<< 0.00001","T"
"Manganese(II) chloride","strainCB4856","strainECA396",1.07583606822107,0.0921949729207148,0.822561857969077,"0.410867","F"
"Manganese(II) chloride","strainCB4856","strainMY16",0.877049589187967,0.0761028883028388,-1.61558139978567,"0.106361","F"
"Manganese(II) chloride","strainCB4856","strainPD1074",1.05229657363409,0.0996944386834756,0.524568615107273,"0.599948","F"
"Manganese(II) chloride","strainCB4856","strainRC301",2.35972257964819,0.183703091312019,7.40174032966442,"<< 0.00001","T"
"Manganese(II) chloride","strainCB4856","strainXZ1516",0.421956498879524,0.0644907929969307,-8.96319419033948,"<< 0.00001","T"
"Manganese(II) chloride","strainECA248","strainECA36",2.18782048248442,0.279773578123829,4.24564925126234,"0.000023","T"
"Manganese(II) chloride","strainECA248","strainECA396",1.20601736724806,0.156768602660458,1.31414941354214,"0.188964","F"
"Manganese(II) chloride","strainECA248","strainMY16",0.983176775479807,0.127869457219745,-0.1315656207978,"0.895343","F"
"Manganese(II) chloride","strainECA248","strainPD1074",1.17962948146627,0.15730023053886,1.14195307184816,"0.253626","F"
"Manganese(II) chloride","strainECA248","strainRC301",2.64526027431749,0.35173937021815,4.6774982092482,"0.000003","T"
"Manganese(II) chloride","strainECA248","strainXZ1516",0.473015249166496,0.0833911403085639,-6.31943332209579,"<< 0.00001","T"
"Manganese(II) chloride","strainECA36","strainECA396",0.551241464692087,0.0440436157499402,-10.1889576427095,"<< 0.00001","T"
"Manganese(II) chloride","strainECA36","strainMY16",0.44938640228989,0.0367977899945747,-14.963224633634,"<< 0.00001","T"
"Manganese(II) chloride","strainECA36","strainPD1074",0.539180198243104,0.0504344187890308,-9.13701025651795,"<< 0.00001","T"
"Manganese(II) chloride","strainECA36","strainRC301",1.20908470118792,0.0672250965249449,3.11021793937232,"0.001899","T"
"Manganese(II) chloride","strainECA36","strainXZ1516",0.216203867252104,0.0335962398428099,-23.3298766890319,"<< 0.00001","T"
"Manganese(II) chloride","strainECA396","strainMY16",0.815226050785038,0.0722831689050464,-2.55625136548298,"0.010662","T"
"Manganese(II) chloride","strainECA396","strainPD1074",0.978119812783459,0.0923218459731224,-0.236999022126471,"0.812685","F"
"Manganese(II) chloride","strainECA396","strainRC301",2.19338489324872,0.189952211785876,6.28255329079274,"<< 0.00001","T"
"Manganese(II) chloride","strainECA396","strainXZ1516",0.392212634753213,0.0592615467142979,-10.2560158980823,"<< 0.00001","T"
"Manganese(II) chloride","strainMY16","strainPD1074",1.19981422556548,0.113923458882567,1.75393397922947,"0.079613","F"
"Manganese(II) chloride","strainMY16","strainRC301",2.69052355617997,0.238746746087763,7.08082344108069,"<< 0.00001","T"
"Manganese(II) chloride","strainMY16","strainXZ1516",0.481109054814336,0.0725999511330437,-7.14726300896217,"<< 0.00001","T"
"Manganese(II) chloride","strainPD1074","strainRC301",2.24245012173606,0.225507664533239,5.50956937232136,"<< 0.00001","T"
"Manganese(II) chloride","strainPD1074","strainXZ1516",0.400986289846317,0.0606424538647036,-9.87779471276201,"<< 0.00001","T"
"Manganese(II) chloride","strainRC301","strainXZ1516",0.178816146660101,0.0287578013399863,-28.5551681657277,"<< 0.00001","T"
"Propoxur","strainCB4856","strainECA248",0.936118579335706,0.0559516322745617,-1.14172577398313,"0.253672","F"
"Propoxur","strainCB4856","strainECA36",1.269153350927,0.0706408242509467,3.8101671912951,"0.000142","T"
"Propoxur","strainCB4856","strainECA396",1.07748160833513,0.0588238142101846,1.31718096446919,"0.187893","F"
"Propoxur","strainCB4856","strainMY16",1.17657083214631,0.0644444114648007,2.73989362510903,"0.006187","T"
"Propoxur","strainCB4856","strainPD1074",1.17348235962302,0.06540105916042,2.65259250920529,"0.008036","T"
"Propoxur","strainCB4856","strainRC301",1.31875203380402,0.0734613453108874,4.33904432943707,"0.000015","T"
"Propoxur","strainCB4856","strainXZ1516",1.22391039543566,0.0684376814462181,3.27174139602639,"0.001083","T"
"Propoxur","strainECA248","strainECA36",1.35576130945678,0.0830728704083686,4.28252096873427,"0.000019","T"
"Propoxur","strainECA248","strainECA396",1.15100974611543,0.0689920165809132,2.1888002931227,"0.028699","T"
"Propoxur","strainECA248","strainMY16",1.25686089147086,0.0761262126130417,3.37414515518476,"0.000751","T"
"Propoxur","strainECA248","strainPD1074",1.25356165931004,0.0760287028675183,3.33507806587038,"0.000865","T"
"Propoxur","strainECA248","strainRC301",1.40874464294881,0.0868375126925654,4.70700542052492,"0.000003","T"
"Propoxur","strainECA248","strainXZ1516",1.30743094139225,0.0805107046488989,3.81851013145313,"0.000137","T"
"Propoxur","strainECA36","strainECA396",0.848976687922012,0.0477612969305314,-3.1620437840633,"0.001584","T"
"Propoxur","strainECA36","strainMY16",0.927051747755252,0.0523676889161872,-1.39300117600185,"0.163737","F"
"Propoxur","strainECA36","strainPD1074",0.924618257333442,0.0530016963054291,-1.42225151119995,"0.155072","F"
"Propoxur","strainECA36","strainRC301",1.03908013388673,0.0596565177166433,0.655085737192315,"0.51247","F"
"Propoxur","strainECA36","strainXZ1516",0.964351860664989,0.0555367062026583,-0.641884291893858,"0.521004","F"
"Propoxur","strainECA396","strainMY16",1.09196372638257,0.0605401826916815,1.51905267367497,"0.128869","F"
"Propoxur","strainECA396","strainPD1074",1.08909734564865,0.0609298144472109,1.46229471494353,"0.14378","F"
"Propoxur","strainECA396","strainRC301",1.2239206902489,0.0691292160527872,3.23916142890892,"0.001214","T"
"Propoxur","strainECA396","strainXZ1516",1.13589910581099,0.0642353582857918,2.11564330670278,"0.034469","T"
"Propoxur","strainMY16","strainPD1074",0.997375022022555,0.0564149374421228,-0.0465298393734461,"0.962891","F"
"Propoxur","strainMY16","strainRC301",1.12084372463861,0.0633612187719656,1.90721906839459,"0.056601","F"
"Propoxur","strainMY16","strainXZ1516",1.04023520046217,0.0590237798299183,0.681677801355839,"0.495503","F"
"Propoxur","strainPD1074","strainRC301",1.12379365824269,0.0648098652690308,1.91010516267572,"0.056228","F"
"Propoxur","strainPD1074","strainXZ1516",1.04297298156986,0.0601145263498977,0.714851869908047,"0.474764","F"
"Propoxur","strainRC301","strainXZ1516",0.928082280870659,0.0534963355631004,-1.34434851232964,"0.178951","F"
"Mancozeb","strainCB4856","strainECA248",0.788431641031747,0.0275432878152838,-7.68130371316286,"<< 0.00001","T"
"Mancozeb","strainCB4856","strainECA36",0.905107953992901,0.0310337854038085,-3.05770130109405,"0.002249","T"
"Mancozeb","strainCB4856","strainECA396",1.04906040080728,0.0339902625355779,1.44336633928403,"0.149015","F"
"Mancozeb","strainCB4856","strainMY16",0.72154693815418,0.0244479865520416,-11.3896112161665,"<< 0.00001","T"
"Mancozeb","strainCB4856","strainPD1074",0.990174643202679,0.0324689056095224,-0.302608191217863,"0.762208","F"
"Mancozeb","strainCB4856","strainRC301",1.04560076560053,0.034358374281961,1.32720964112866,"0.184534","F"
"Mancozeb","strainCB4856","strainXZ1516",0.666313438642914,0.0252978076552836,-13.1903351430294,"<< 0.00001","T"
"Mancozeb","strainECA248","strainECA36",1.14798532540941,0.04171513728561,3.5475209969033,"0.000394","T"
"Mancozeb","strainECA248","strainECA396",1.33056608361693,0.046134865493517,7.16521182148849,"<< 0.00001","T"
"Mancozeb","strainECA248","strainMY16",0.915167403999614,0.0329581236623781,-2.5739510194636,"0.010099","T"
"Mancozeb","strainECA248","strainPD1074",1.25587887607723,0.0439385099720941,5.82356744094748,"<< 0.00001","T"
"Mancozeb","strainECA248","strainRC301",1.32617808721152,0.0464972380703175,7.01499918593546,"<< 0.00001","T"
"Mancozeb","strainECA248","strainXZ1516",0.845112504326909,0.0334536405971617,-4.62991449983571,"0.000004","T"
"Mancozeb","strainECA36","strainECA396",1.15904450533147,0.0394217018012,4.03444037331305,"0.000056","T"
"Mancozeb","strainECA36","strainMY16",0.797194340156952,0.0281931154488439,-7.19344622310496,"<< 0.00001","T"
"Mancozeb","strainECA36","strainPD1074",1.09398513054106,0.0375880671891378,2.50039806697545,"0.012455","T"
"Mancozeb","strainECA36","strainRC301",1.15522215995102,0.0397833844394714,3.90168313073466,"0.000097","T"
"Mancozeb","strainECA36","strainXZ1516",0.736170128329399,0.0288178867319928,-9.15507351820162,"<< 0.00001","T"
"Mancozeb","strainECA396","strainMY16",0.687803045085803,0.0231094982957157,-13.5094648494414,"<< 0.00001","T"
"Mancozeb","strainECA396","strainPD1074",0.943868096098864,0.0306676409548254,-1.83033002061751,"0.067294","F"
"Mancozeb","strainECA396","strainRC301",0.996702158232174,0.0324506713131715,-0.101626303382128,"0.91906","F"
"Mancozeb","strainECA396","strainXZ1516",0.635152597629429,0.023980858585124,-15.2141092478188,"<< 0.00001","T"
"Mancozeb","strainMY16","strainPD1074",1.37229415141818,0.0466173119348391,7.98617800911753,"<< 0.00001","T"
"Mancozeb","strainMY16","strainRC301",1.44910983653444,0.0493510394071604,9.10031160294617,"<< 0.00001","T"
"Mancozeb","strainMY16","strainXZ1516",0.923451273104199,0.0358966769971969,-2.13247390285676,"0.033044","T"
"Mancozeb","strainPD1074","strainRC301",1.05597610762741,0.0347831044619185,1.60929015662462,"0.107652","F"
"Mancozeb","strainPD1074","strainXZ1516",0.672925168521535,0.0255653318501275,-12.7936861291646,"<< 0.00001","T"
"Mancozeb","strainRC301","strainXZ1516",0.637254161018356,0.0242702194506217,-14.9461293384536,"<< 0.00001","T"
